case_id,phase_b_base_scalar_hex,a_scalar_hex,b_scalar_hex,seed_x,seed_y,expected_x,expected_y,actual_x,actual_y,tail13,tail14,tail15,status
65,098ee523af2c0ddeab62c7329b570e9d54dffda4cb7a71dc024587191b3b570c,a40f5c01982f4437b39264c917289b11ce1ac647a6015fd356ebd584c2f0f58d,5c8127283b747d306a2e7395cb5c047c0992aaca5adf61bf17a1714d65c46f3a,4dcd5963a2ff8b2ede7aae42c7033ff2d12e84658d161069a84e94c10492ce17,0ff754746687d62c9d0921a719569b7e1a4866a0a4bd4684844b144bf30c213e,e72c6af958716eba328d60cc956113dcb57a027bbce6f9ac2fd0c1d1aee9c711,781709fd964ef40d9f617ae114668eaec02a41abff341059d1a6151b78b8672c,e72c6af958716eba328d60cc956113dcb57a027bbce6f9ac2fd0c1d1aee9c711,781709fd964ef40d9f617ae114668eaec02a41abff341059d1a6151b78b8672c,15220,10024,23681,PASS
66,de86866074c7e316085d4bd2dfae1687cfef70679a13928e2912c8f17e2cc3bf,ad4f0599dd633b69272e74d204cc51e1446cab437bef056685d2de622765596e,0cf94fade34c42207cccdbe3b442883cc5edfe7c565e371af2d194233a4182b3,084ef37ce7d365f479a7799c66dc46ad68551f9f67bb23698010be994070405e,d3c8a81bb20595a3c0a464770461071f024616d16d6fce0e030aada08a52f48d,0841373e36d8da8172ffd401735ad7cb43ff08f85fe9ec5327eadc4013737298,fc9b13f9debc75cb2891726b402c532517a945fd56b618cc7203e8fd26704d4d,0841373e36d8da8172ffd401735ad7cb43ff08f85fe9ec5327eadc4013737298,fc9b13f9debc75cb2891726b402c532517a945fd56b618cc7203e8fd26704d4d,58188,20397,3321,PASS
67,f5751f76927f8e71fb1b4cd0a7a015df54e9f42a0ef08847b997cc625d22833c,625df928c2c00cb446a10e7f0441e58f05dabe073ae2ffdc9a1505bddfb46a71,323f2d236402cfdead84e78d1d6a356b7bf278094e635f79f9fce27bf4a2e4eb,06f5ef2a1c34a9a7d004e690d3bd1aa4dbbc5431861b67053893d784dff6ccb7,b2777d2e442063bf729793cc6a42111f3c40035975347fab3fc73d431af32ac7,3d509dc5db33d7692705a781d3961edab23fd3c24fc2903980e6c3a7fa86d56f,f6b3d86105d9e644348f31062b4a179ea24b5cd947a2c3aedee75f0328cc6e9d,3d509dc5db33d7692705a781d3961edab23fd3c24fc2903980e6c3a7fa86d56f,f6b3d86105d9e644348f31062b4a179ea24b5cd947a2c3aedee75f0328cc6e9d,25602,11555,12863,PASS
68,7826f8dc83c6da11db8d6c6767571a767f53e726fa43515803500ce04fe97630,453d5ae65f98ebf473239c2152d71be22a3c754b0a676fbf2f67534729f95a21,c13313e7ed8c31b6dc21bee34fabb0a025c4ae94b0d228d69e06ea566b96810d,e936c35256bc54691efb5178f9655c04aa18bb4f640b98beea470f52d970ff38,1e4892728d3f193d7052e92b834b559d8bb4cb8923ff6013d9edcca510a8535d,9710c0db66cd62a185a27e76f2aec90013b9e2324cc8acdd83daf73a3e7c5448,7762491361243a11bb279aed44a349a8a9caf7cddae3cbe29aa2566b90bf2ded,9710c0db66cd62a185a27e76f2aec90013b9e2324cc8acdd83daf73a3e7c5448,7762491361243a11bb279aed44a349a8a9caf7cddae3cbe29aa2566b90bf2ded,60812,5095,49459,PASS
69,33e920e3f4ff63370a77b13da8a47716d19aa0306976b4e8af8e80bbd50d4bf6,e7f771ec7d6fffb713fa1fecd2a4542b3f0478e6633d3bee259a0b80c57c4a7c,419a0c90b805e18740bfa88a9c2151939850285ebefd610aed5c235f769533ab,b130763e2c5dc701cb88e7bf4f261f18d014f8d18e5dd23368556db0a3884051,29a145188d18d1fc9adf4b5554b0524248ba3e3b1a096205460dd937a4383987,91afe635b381d74dcccbc1532cb03dc121dd8e560e0ee355777deee5a140aac7,a6e975cc0ded0c1da6ccbc1812d06a8d1dcc1b3e1bba953533ec6838f80f27c0,91afe635b381d74dcccbc1532cb03dc121dd8e560e0ee355777deee5a140aac7,a6e975cc0ded0c1da6ccbc1812d06a8d1dcc1b3e1bba953533ec6838f80f27c0,47109,3216,16794,PASS
70,3b4f0d4a6bc9f1b22e836930e9327f7e1dddf2a454b5bfd50747031dff6be2a7,bf4ab69f27c6d6bfbe9b90a74cce75e4f75779949b1e69e098ceca8d52b69b26,21df2130927078852e317dd7a792a8ed0f34af0f30df4283b186865ec148edfc,bfb281ae5f626791cb36c2760f01b5d9af6c7b931e3c21da70eabbfcd6fa6c97,b49478803ec95ca16ce98d8da609eb572f65356aff1f41350fc2465b6e24f595,ede79499c5bf5c9eb14bfd8f84a94e89d2172e4b9990d1f7a61ee3744de3bed9,8582365c210e3f3a273dd465edcd6f3ed96baa984d291e1219708a0c22e288e5,ede79499c5bf5c9eb14bfd8f84a94e89d2172e4b9990d1f7a61ee3744de3bed9,8582365c210e3f3a273dd465edcd6f3ed96baa984d291e1219708a0c22e288e5,37488,8496,8671,PASS
71,5d82eada1f97a354e90655ec01ca2c90f249387e6ee75cc4e5b62abf326baa5c,4fc3d9aae74c39ddbc1b9a25048c0385e2b6378b21bdf13b93ae1dad3e37527e,cc2d71d609d06eb9713b5f879db5ef0b1f3362c9b08ccce20b146040c0494e32,bb7f8ef19e6dea37596260c861d2ae488a3aaa222ce3ef9a7f9800f92f1b7ed3,e3acd265240ada420ec8fdf8e7c359028270df6143d4a4ab2ff6a4dd17de32d8,4a33dcba2f26cd2a8d5582d2265c6af881d7eb240d003a413fe6494e689d0760,724538916d1000769452c284538078438406b88712a987ee05554bc198933096,4a33dcba2f26cd2a8d5582d2265c6af881d7eb240d003a413fe6494e689d0760,724538916d1000769452c284538078438406b88712a987ee05554bc198933096,2512,29142,52269,PASS
72,854652f58bba6b522c58113eaa82dbbbdbe57e48f02902ff98bd01c43cab3ff5,8cb321170f4bfc3bea8913dcc8a647ccadb7382779c8013707bc7ba35ee1fcbb,5deba515554bb9a092732ab5d9ec4ad11dd000ecf1fa9b53bde512510fb04edb,43b0785ce5f98be6cc68a452d5b4a02b4feb4d65d017979a1162560bfcba930b,90e07d0e5c2d80d6fdefebdea2dcc0dd87c505b3a61e2eda686803bfa9e54442,df4852664c0251914857607ffab47c1530e0a5414c4cdeaa9adf925cc7793f9f,fc85b636b45d27d5b01506fa1ec988d81d37ece0eb895078c0e78858b3134fea,df4852664c0251914857607ffab47c1530e0a5414c4cdeaa9adf925cc7793f9f,fc85b636b45d27d5b01506fa1ec988d81d37ece0eb895078c0e78858b3134fea,21835,42261,24043,PASS
73,77dba77d8a58d7b6fd326f0a1dec63fc29dc7db85615876012939c999024bddf,3fc437c430258e93be9249d6007acfa20d4f8d8c6e70f3d320f445951f13bb41,8135ddbc03e6b603bd77224ec777a6ba3975a9c8dcdf9ecba4ec5c20124a1905,bd4657fb745096b4dd8a7e522b269ac9bcece539b3c29613df09d203f814c420,44d537f7d95cfd04da9ab163af9c5f35c7926bc07fdb2aba95b6387e7916f21f,85d2ee844894cdbde7ed141d60a034d37a8b86cef1ac209f6bcb46b85a488574,728d864d1165b57161fdb9e33a5984bc33b534c32cfb156ae9bce8ce8b3d70c6,85d2ee844894cdbde7ed141d60a034d37a8b86cef1ac209f6bcb46b85a488574,728d864d1165b57161fdb9e33a5984bc33b534c32cfb156ae9bce8ce8b3d70c6,998,56764,33077,PASS
74,2fa85d25df23cf65958f6b0a1e2bb615da99a4f9d9d9846bf1010ca762e87446,9ca1b64c04c9001305f09426244158bcb829e8190601a4cc14ee57d11c272317,2a7e7787dccd21205f32a559e9a615169a41bb2c66b2ad95362961d20972f148,592fe60892c0924320fb32dc39e7a42b1f5125ad1e7d67909978ac1005471427,c4d6ed824d33f52cd975d34fb9df5698968a0c579b44bd1908a67fee9935d310,abcfdf44828db124d3c831882e1bc3b838dffd58741dce0cfee2c0141f93a94b,2b8abf18351ed3968c7382fc9f6d5413658475506ae8eda11fc8286fd6d20f8a,abcfdf44828db124d3c831882e1bc3b838dffd58741dce0cfee2c0141f93a94b,2b8abf18351ed3968c7382fc9f6d5413658475506ae8eda11fc8286fd6d20f8a,56525,30599,10878,PASS
75,d6af95f79cce1c59c3b7c7ea78a5a42f7e420a46c922864b81f4fdd45aa47ec7,195b5a9d8b157ff9317266e9999788135fbc9dd8634ebd171dda0f6ee528af55,8f07e5acbcf37ca80fc3e6c4c4225e0586ef9e0f09103fcf810c4e2244dc6167,73980e184c159131f85e77ee09ec6256dae2ac4e37e23cb762baf7d7131a715b,eb610fec4593715362aa9d0273c2e1a2b9b83306759ef36c5f92946ccb96a2e3,1da81703197b01a0b8b3fd6bca1508aa80679c7380ce821ec6417b120e954554,eeed1edaa9ada468636d4de8435b832ff842bcb8ebe4bd15757efcad6ebe18f3,1da81703197b01a0b8b3fd6bca1508aa80679c7380ce821ec6417b120e954554,eeed1edaa9ada468636d4de8435b832ff842bcb8ebe4bd15757efcad6ebe18f3,48371,58796,36615,PASS
76,626dc731e10d33d3cd9d1799e0e6b5506273d0d43c1f87f38e0bb5e4b8b29e7d,a81ecb8e000443e460789985c3887ef36478717d920aae1cb5e0ccf0c5033cec,9b7f5817a86666ee2f3fe495611e9bed4b6f7e73efcfadb5dbbc0a4236e33b37,4c9b28241ace88e959678b78c3467225d2eb0560cd28175f39dd6c25f8602b87,f9af84dc7e320488fb566434a0e4aec3942995ed73b97b17edf47528fd6ab0c8,a8302b1e133533f8250e5c5051e92a74212bad4c8d035d559fdaf0215d0f5e78,a6bfc149a0e23c675a33b659251e2c89fbe9d6634ed8be4d315be9a94c2e5781,a8302b1e133533f8250e5c5051e92a74212bad4c8d035d559fdaf0215d0f5e78,a6bfc149a0e23c675a33b659251e2c89fbe9d6634ed8be4d315be9a94c2e5781,43110,22551,39807,PASS
77,25bdab319a705e6fca56333cc8ec27805cdf27b5b85df8b311f2b4f70710b33b,8e9f7799a188d399b38af3ad5750a0832b54dfb16776b7b74c43a805208ad749,3e3f7ac2dbaaf9aacdfe37aea649976a9ee4fb0896f2b47fe36eeeac99f538f2,2a3950f004ebf6bfae6ea54b59508f2b7ee9a0e93710fbf1af44289cd373f3f1,b6cc75924ebd3e523321f2f725d0250ac55b464462040f571da60704dcd2c75e,4e0d25cb6cf7c63bc002fff8910668f9fa99fb0301a936b510e22b26195a2c19,d9e974fa591b50b21bd54e0be631787d3c2f644253f704a2bf62ed54734a6f92,4e0d25cb6cf7c63bc002fff8910668f9fa99fb0301a936b510e22b26195a2c19,d9e974fa591b50b21bd54e0be631787d3c2f644253f704a2bf62ed54734a6f92,56234,31426,15935,PASS
78,2f5f6c7d89b4b38f6ba76b90e9b0f51e06631fd5b75d7abada53a58d241e671a,484a3654d8e8de2c84d4505d17b900eb0c214c3974d3c620b37db05360a123b0,18df265452f830f5dedf5f9d84031772d8ad911ba231e7e8db5392c6b647ae43,239166ac52daf4e579e2df8531d4596048d345f1e7a763c9c7a14f6eaba33dea,caadf78e22e3363eb49c394945425d4d211f0c2ea2c8f2d0249554551ad1ac24,22d77b45fe71dcb0b761408af72400aa8bb8211432057dd2bc6a967dfda4bc2e,9f7e8cb1c3206ea59a362de17006da2c486974ea964e6fb8d9bd15ace2cf7af4,22d77b45fe71dcb0b761408af72400aa8bb8211432057dd2bc6a967dfda4bc2e,9f7e8cb1c3206ea59a362de17006da2c486974ea964e6fb8d9bd15ace2cf7af4,21240,9812,6367,PASS
79,087ec72d496786798c23cd5b6199e6540e8b74d252bc23d4501e19cb7053b789,24daac68101e3ae193c92cd71e7d46ae114e34999ccbb70e86eabb8f7b949a82,e83ad23b04da1ed9f277543a91158d6425fd776f10b3ee28bbd4c019d6baca28,e9d00b0242ce45e57e5deb8530102c2c396f945a4f2f622892668ce38e4477b6,42d66ab663464d68dea6f5ac05414ca3ff7017bdb645b409985d7138ee6b55dc,27118fc9cfc53e25b53fa29717f4b022fc156f62f3617456d6fe4dc912277814,40fd6b34549d820cdd0f303febd0fba7342f1b5f2cba6e3bf8d01e4b90c76131,27118fc9cfc53e25b53fa29717f4b022fc156f62f3617456d6fe4dc912277814,40fd6b34549d820cdd0f303febd0fba7342f1b5f2cba6e3bf8d01e4b90c76131,1242,53819,59450,PASS
80,3dfdf602e71e85b97418df2607fb6f3e2ccdce5d83636d22958d6fb15aa82bf5,ccd6b07225b3bb55c4f16d28a8ba93ab110cede8a7dddc8e9b5c9ff1b3585bab,e19cd03c9088d87d9128847c985f08879c3b7a61375b09fc21ccb99ba83be513,be2e1fe5cc731f6022b367b11f5bf300d3ae3c64f5b28075337bea4f803c52a2,0d2f5431f22271bfbb60a1d37b3415e9efdb10187c8e44a0c53894e6e8967e56,36f26ac59cea1514381c0d20922c4fdb2f4761dc2c914a4d42a12d5d94b9a77c,7ba5affc3dd516d7b2468b0d86cbd884078cb86f91e2789437ec21543621bb9b,36f26ac59cea1514381c0d20922c4fdb2f4761dc2c914a4d42a12d5d94b9a77c,7ba5affc3dd516d7b2468b0d86cbd884078cb86f91e2789437ec21543621bb9b,37000,53308,57756,PASS
81,3784ee98eed86e43a7fa67501b7eb092ea2c883a0231b46cbc48934ef7f6334b,2664ba096ad85b3775326eb3258621d72f3f43cb04f7beffd9926f0d79cde2f6,7232fa86b1913ec6bd16a883596b32d893216821811e3606b3e1dccc4dbda178,383a7b9a4f8cc43a166001172c11acdff236ab761be43e32da9571e2fccd1f2f,2795527217254ecaaec820441b9300eb2bb8f186daccf3051325bc59863fd653,5b0cf914d31a7908225a2a1db7462b72b7e298f800bf56d390d55685daeb9d57,7eaeec0be5b72a624aec755a71c6fa8e8c0cdae54f845884f884068b3550f102,5b0cf914d31a7908225a2a1db7462b72b7e298f800bf56d390d55685daeb9d57,7eaeec0be5b72a624aec755a71c6fa8e8c0cdae54f845884f884068b3550f102,45457,64134,29234,PASS
82,7fc1f17f6dcb205799c8e79900fbc06f5cc28571fef341d70087d9219472b553,1b65c02e0c3fe15728be3e8b0414d61d3799b3cf957de0bec630a33426ab7b1a,5e73d6a062b1340eb2b698a417cdeb4cde307a8eb798a048ccb8de5315c4ed6e,02967ad3f90e7162bbd588988228ecf5813d5da097badb53acdd7217710b0da9,9c466c23c83c1a3087ba775cc6a2712f22830b2d17d463615d148f1acf255a55,04b04fe3f9ee870296eee10fa9b9bb9147a4e7e33284801089108d2754bdc7c5,fbaf76c75e7f75a804dd9629afb5e8be4de1b64bc7f5c663aeffb4384082430b,04b04fe3f9ee870296eee10fa9b9bb9147a4e7e33284801089108d2754bdc7c5,fbaf76c75e7f75a804dd9629afb5e8be4de1b64bc7f5c663aeffb4384082430b,25265,54944,24179,PASS
83,36365105be1e5ee7da16145f3015473c0d47f41d655db68f4ce972f883870c87,71bd056b7fdc0ae1aed27f0bd8a4466125c71e627d852db181ead119f72741e4,7f3f0389d26cfff32242e577dccdae561bdb073f3adb309e12b877a8f33a4d90,8e9adfecc3f8620ee5e90520b72ca16c01f4fb3d019b50f08d4567db63853299,96447253754ff287b601f202abcf00329f70feaaf3f2b23a3196867a541e2ce0,10fa5af25fb083425f61967f26c99f19baf67c2fbf440630d5f6c4828c8c936d,08f8d5317cfc89d2950d498e89ff6fc6ab62cb124544e1c3f2ad10da188339bd,10fa5af25fb083425f61967f26c99f19baf67c2fbf440630d5f6c4828c8c936d,08f8d5317cfc89d2950d498e89ff6fc6ab62cb124544e1c3f2ad10da188339bd,53868,905,32575,PASS
84,2ca9186659c03c4a61e7ab0f1dc7230ddf27ba19c32042c14e42d3946a2cd60c,756188013f1b720fe2bf9cf0ac6a74b04de4da9512680dc5056cf30321853fd3,db4372343b607d4f4f128a4fd6aa86073c0aa85945b1ae3e4a38f6a29c98cae7,7366eac07e5e4573003332913e42f111e53a78a60506989852db2355de089230,b8dfda3331646343bfb60b2f25050967e735861e1654f0f70ff42ed95dd652a4,4639ec78efe2ada0aab4a4fd3df1717d9a1c17d0917780e57e4df0a0da735539,4534f8bc46f8948f53ad1775b5f5eedb97e220c58a651ab089c1a4c03cd5f57a,4639ec78efe2ada0aab4a4fd3df1717d9a1c17d0917780e57e4df0a0da735539,4534f8bc46f8948f53ad1775b5f5eedb97e220c58a651ab089c1a4c03cd5f57a,15200,29236,56131,PASS
85,bf1d6b70222d182988ef9ab20875b6b02baf871ef24d321537bf944dddfd4dfb,ac9e8a27378a3e31ba24459255a2ae62e39d6c9b320bc7325d7552ef6bbe37a5,8ce4dcf08b51551bf94324cff3789042fe28c00f5793d226ecdc47276c2aea8b,3c7caf6ed3da8c0aeffd832cf5356114556469823a62dabf2ccb3de3452ac96c,e44ca4eebb2905274cf8f55440c92ad96055fe3e1bb344ab0ace5c4f80e3b984,9f2b68eeaebbd4f0d4eba160d56683024ccf38e0f768b5e2e3d1deb3eb5db2f7,9901a37dd5564214fd9ee7c2ea744c8cb3aacf9645ad53167f7e00189d380637,9f2b68eeaebbd4f0d4eba160d56683024ccf38e0f768b5e2e3d1deb3eb5db2f7,9901a37dd5564214fd9ee7c2ea744c8cb3aacf9645ad53167f7e00189d380637,35665,56560,36068,PASS
86,7d8cfa7fe1d3653750d05f5b4c1b6dc58bc5ef81595742e7af218867b16bbd5c,221d2c5de7e762f7e138bf14219a3f01cf7822f044ba13f21dc38ad3bdc460ed,3bf1df83135914f710c3aff10638db6277eaea0dc6f8aed5967b920c4197997d,1096c8acdb2134937d3261fc10e7ca5403e04a5fff90af3517927a70b0a9c4ab,085406494b3d50077d3a1906b379988ae572846b8db28abba6b2baf12c0d3ff8,574e29201944f6250681db1a5bc364ecf4f6e607fd9f73c9dfd8260ea1faf0fb,1dacf46875b48717dc4e63578b0d3cf359127f3e82bc7f4769b32d0dd3815100,574e29201944f6250681db1a5bc364ecf4f6e607fd9f73c9dfd8260ea1faf0fb,1dacf46875b48717dc4e63578b0d3cf359127f3e82bc7f4769b32d0dd3815100,4953,57219,15345,PASS
87,a704efb46c670b5ebc196936cf70ed3c3aab3a7713b6471927a4a015447c55df,051760e2699239d661fdf426afade9a2f800af4e5538fd85e9e5f8209e947cda,6056e5a1ab0154a12abffb28ffd958805816d6996fa03a31aa9303a265380033,d3134703351f2661952c068c91bc9ac754b1bf1873d33d5c8bef4c0305eb5d6e,87c1b5712921c1554776c495d51ca2e2d43d2ab6effc85bc5882a36b832a787d,ce086053566e85dc4540c4c4a6a0e46598d1e8a42c9ebefdb854a8aed514fbf2,6b1b2dd3bb97bb44f5c5af1835a8ce450c021596be036d8d1a9c795b8b141fd1,ce086053566e85dc4540c4c4a6a0e46598d1e8a42c9ebefdb854a8aed514fbf2,6b1b2dd3bb97bb44f5c5af1835a8ce450c021596be036d8d1a9c795b8b141fd1,43777,58785,24662,PASS
88,fe00c67650aa271ee3a791eed65a3613caf50b74813677027354ffb801c781ce,addff74cce21a29343d58c63e4fae18888d0cb40e97d67abc01fe544dc56afb8,3daf5470b4cbb5d22a5fdf9a4c1fa4a1358ae7ab761e4a4b2358494c19329c60,6989acc6b54639ada040715ac30bd3f59af3c623cfdf136b64bb66da0ede762c,5167541545b87bcd9e2372a82047ec709fe072e6681b499f7b1c916601911323,2c56c2087cab7b0d3c674e4f0aadec1dc69f7061239e31100514d2e5f360bd4e,47b6ad1d9ab5f00165589551977ccdf894ee1ae678c43b210e09fe6d861384f3,2c56c2087cab7b0d3c674e4f0aadec1dc69f7061239e31100514d2e5f360bd4e,47b6ad1d9ab5f00165589551977ccdf894ee1ae678c43b210e09fe6d861384f3,46283,21616,15791,PASS
89,f1f0dab5040b77488091b8c70a0bf3fcaaa1117eace7d5d3aadacc7196625f0a,1133bd5e4864e294bb8b123906c6da9cc09771ce683b5e878906d3e1bb262a09,16d50a093ae014dfed5aed80b3545544340c1057b67d85c93d5e90ed42e4ced2,41741846c3c6355b69e39c98fcedb9b073a5b52675ef5388819fbf5fce1d00aa,3978dffdd11f4f53ae1f5aa6a04153d1e9ad984d8feffa109ab57fe3f58145f7,a695ecc90e9cfd4478c4ab8a4cbe8069ad6ed3178f47aeb6fb0197f21d5874ea,18190be859f511eb496062bd5c8368325c7f7b7a1f7376b8f6e1af35fa73bbf3,a695ecc90e9cfd4478c4ab8a4cbe8069ad6ed3178f47aeb6fb0197f21d5874ea,18190be859f511eb496062bd5c8368325c7f7b7a1f7376b8f6e1af35fa73bbf3,15072,2569,5845,PASS
90,0b3d273676f49490f96a7acf99af751ad0d01273050d404fc13f9617ff8b2161,2e1379f3c001dcc67702190ce51e1113d9e8b7fa0185efffe611ef4a2e2aa298,10cd661b0c4b60739c63645197dff8d97fe97951d40e214c7a3a5640f30259b2,a5b509384f70a30e2d39b22fe1d443ac9d6e7ff8d88381c71c225bcf32a4448e,dd88f250b421ff0539d73c8f665b646dc6dcc04325095c466e9fd6b8d47e3379,d4e8dc0ce672217a24c709a7cd5bbbc496862089f74a5e531c8c3aa36f1933c2,2c5e58fc8c33166cc30bc506f149b2292544160de9080853e7535a3b245a4192,d4e8dc0ce672217a24c709a7cd5bbbc496862089f74a5e531c8c3aa36f1933c2,2c5e58fc8c33166cc30bc506f149b2292544160de9080853e7535a3b245a4192,3147,26139,4301,PASS
91,c3755ed12e3066abcc9a9a7fd5e6c23575cbf726e7674f5bd2d5eb2c5ca2fa94,47b971eef824a5846f65ac31a7ead62e67337e2ae7a16c5515ff3ca8016e89c6,f9926b596752c1c3f5323f3f2fae3b170097ed430d3a4a0ed0a1935513fddd38,c933712d1b2a2d12dcdd8880d5dcdca30dd18257ff1dbccf7a0a6e1993574b67,61aed3f4606e9c267f34f8ee328731f74c630c4e504a83a68b84155e54791e54,2872268b04f491f63e4472d4915e2abac875c79c5d9fa26369137694c04abb54,26b4ab57bc1fd3ae4efeff10aa3a30bb919339b1cffed218366df865dd18d143,2872268b04f491f63e4472d4915e2abac875c79c5d9fa26369137694c04abb54,26b4ab57bc1fd3ae4efeff10aa3a30bb919339b1cffed218366df865dd18d143,26450,27481,63890,PASS
92,927a7de888caa6f4eb850190f8d4833c49ae3d08507168d9a54ef955db060514,ddad9f978da2f06c64b7f61da2a1d4b423255992f8161020b4f52b13afd16678,5ac252663e6a860e84f60a3ac91f759715c0fc3dff206627dc6a6ba7dffb0b72,213a5997528212c1e9b2fec7e700190ea853f4a8a19abd8584a07bd14becf8fb,141298b464cfe96839731a4f031ce88a4c7c3693f993e8e9b389049c7d749dcf,c0f550a47e067fa164e628c37e60cd58d128e25f323bb2d6b96856efcb4e9057,a9299a4fd243b55a88409427875a4b9a0670abad3ed3ac9fc80235c288af0549,c0f550a47e067fa164e628c37e60cd58d128e25f323bb2d6b96856efcb4e9057,a9299a4fd243b55a88409427875a4b9a0670abad3ed3ac9fc80235c288af0549,15978,21094,23234,PASS
93,da1cafe5ba04c14ab1074329368df9a2fd090091e327ab33a9667af7ac835165,fd6601b1b5eefbc16fbaf7346f893490993bae35c157d8d6899805db8fee123d,b8daa3dfb1a1a8a1b701b057eb5ab0726c6cefce9d1436b84cc2e6e8cc502724,93facea5597703b0ad2990d71d63387b900ece6b06c3677b7fc47b7f1c533edd,3c801bfa8fa114e8b5c1998539a1f6c1c20bbe44d8ee71797454797c942ad5f4,2a06f2e949395dbe39bb9353e540386ae222c7107011333d506809a037c27029,961c2af2b596c1595b34cb3951532c049ffdd4f9fa157108dbec303864308914,2a06f2e949395dbe39bb9353e540386ae222c7107011333d506809a037c27029,961c2af2b596c1595b34cb3951532c049ffdd4f9fa157108dbec303864308914,45473,41951,47322,PASS
94,992940e579ea0f03bf1b600c250f4ea69bd01656cb4c30edada86e990b9282ad,b2c1f4f88ba03363c2f4e329ca7d69a97642ce69e93b40992a8e583d654892b8,eaadc145046767da0211db1c16f2683e44d5a3a3e83f2859ac2191830298aa90,201cf92fc385434c9a79acff76ea19ae4ccb39a61f2a3b22d24833caf1abb3ec,050a3eca91bddf250da75058cfd40f1ea0b93e8c6c6173ea5a8973b27cfab404,0d4e9248dd0741128ea8cd01e5071fc46b87891b2c8c495371730d27c525568b,f0fd8d9dd775b310f090c6532f32b721b89f589bc7d46211380c36ee89fb8b50,0d4e9248dd0741128ea8cd01e5071fc46b87891b2c8c495371730d27c525568b,f0fd8d9dd775b310f090c6532f32b721b89f589bc7d46211380c36ee89fb8b50,1127,49477,60077,PASS
95,8767a231a63dfcd98eea64458766c4559c2fd634812c68a6b5f426101fd8d021,55d218697fec7c22e9c973e39a579a2f5a98ef7a8fb815f51eab95e8e976809b,a1fd41d8fabf64ebe0e91672845ee367122924ab092bdb33be53ab676a4b9b64,ff228cc52bb98d9679150493408b8dcb4bff0eaa8a5078e9077c02e07440308f,2a6447ea899f6a2aaa9e887f32182684992da98138c9835cde1eecee8eb52321,9e5904f211adb929fb8307c50cbbbb44aa9896ebace0e63e97da287cea82ee4d,3608bb46f3e89242372c40a7fdff14a03e8205e86a74bf40a8cfcdf98d536716,9e5904f211adb929fb8307c50cbbbb44aa9896ebace0e63e97da287cea82ee4d,3608bb46f3e89242372c40a7fdff14a03e8205e86a74bf40a8cfcdf98d536716,64191,16856,41469,PASS
96,cf4e6c40a1dea6a5c2c05344657e77510df2d44b715c7f7f51851db64c3a736c,c7d6b0f378459b69f5fd2cc7edc0be13c9b3385e659d9ba97a90e34737265ebf,c60bff04b18be71a76dde06d8b89df5735a0d24e01f7be582fb971fa6ede0d92,6014ae0de6d706c0259e6d0688ec71559cf5f0b54606bae17ac594a06807d796,1252edf05b416291240bf3fa7f053b600cd77b4bef75bd41beb1deb914004d88,e72f7ab4ffdfff3bab415d48e80af0c9b6a15bdcecdb411dc9d3691501cd6481,bed152d448ba20c39d1e2c7e4c4f048f21dab81d6238a1eefe52143eb1ae5b00,e72f7ab4ffdfff3bab415d48e80af0c9b6a15bdcecdb411dc9d3691501cd6481,bed152d448ba20c39d1e2c7e4c4f048f21dab81d6238a1eefe52143eb1ae5b00,45451,65284,50699,PASS
97,b3c19ed9a945b8acf273a598187a13b56a117e07e09acde5eef62c4447a40ecb,a7f7741a390bd5f69fac83de1b14c99e1e35021642a288563b66a5e6844bf9b4,0cef51f2f0412b90e1d8182c62b4fca4f87d7d32cccbab5aba161359fc6e3939,6169d504a0af78dad6f8c927a428312549596601b93cc09e7004895b9e8a7d7a,13da4e2b8b212b0513cd3dc4b6c41bc9c67edfe877bd9e260acebe667f09c26d,4da9407c29b3bfe37c255f9e4866b43e016dd8aa2eee5cd16bd33210a4e2f876,82e3cb9f4aea0bc6b91ad9f2d749c122f2652f6a975419d4d5835ee944f9fb8e,4da9407c29b3bfe37c255f9e4866b43e016dd8aa2eee5cd16bd33210a4e2f876,82e3cb9f4aea0bc6b91ad9f2d749c122f2652f6a975419d4d5835ee944f9fb8e,61505,20978,3311,PASS
98,919b23ec38283b3945f7c6bb06b140ac7ba45ce8f0879a940425169b5a987ecc,a538538fc427fdd57321167fa18fdc099256e5e70f2fda0a1438fa7aa287dabc,fb8c7b3ce60be078a3d7f2e099d6deb81bad6177d3a4f9885fbd4d787b75c76f,41b4575e0057c3718690e9bf3a4c370a78e77ab1ed40fa776a733b83b0091f3b,e6fc9521b297ffdcabf6278aa8c493ee86144dd777a7a7fc03b6858c02d8cc9c,398f9caffc61d178c7c081b325944b3e64066e7735842739d6a43aae76544700,664227dcafb273872997ef2ead5ecebbb5cda13a61e50a160527666b52751cfa,398f9caffc61d178c7c081b325944b3e64066e7735842739d6a43aae76544700,664227dcafb273872997ef2ead5ecebbb5cda13a61e50a160527666b52751cfa,58891,31548,64396,PASS
